Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,MSC_add_terminal,MSC_del_terminal
5290,5290.0,0.0413492720708009,0.0838147021699009,0.0634301407959973,0.103377060501005,0.050987660525106,0.0535669583250899,0.104932072239796,0.4985421333723038
5291,5291.0,0.0416637525347292,0.0842740904867932,0.0637426026318853,0.1025247814170073,0.0508741875302272,0.0536100364313105,0.105479090835544,0.497831458132503
5292,5292.0,0.0419554209889323,0.0846376650541339,0.0640843024855403,0.1016344772625313,0.0507703210962997,0.0536384290902707,0.1061426657848004,0.4971367182374913
5293,5293.0,0.0422265345243464,0.08491993772089,0.064452094154713,0.1007408995355846,0.0506793338296313,0.0536583905181706,0.1067817881386234,0.4965410215780403
5294,5294.0,0.043372713454105,0.085352743874409,0.0650695934651162,0.0998735657439157,0.0508307506101194,0.0538987796477938,0.1076437898569746,0.493958063347566
5295,5295.0,0.0444857228706442,0.0857077209889765,0.0656966735440201,0.0989321524120627,0.0509898357497405,0.0541261687021689,0.1084887818707148,0.4915729438616721
5296,5296.0,0.0455565596688575,0.0859869199146231,0.0663251930723364,0.0980026644240088,0.0511533191197361,0.054338036436193,0.109370055169671,0.4892672521945737
5297,5297.0,0.0462809753137013,0.086078646999767,0.0680215767619568,0.0954255500839695,0.0516838724889305,0.0548929558709624,0.1104204428550817,0.4871959796256304
5298,5298.0,0.0469129672983733,0.0867813048492872,0.0696513772102648,0.0926937009272127,0.0521660828580211,0.0553832326353226,0.1113990045454374,0.4850123296760805
5299,5299.0,0.0474980060309754,0.0874195620398062,0.0712475026988402,0.0900204919132457,0.0526425103852588,0.0558529761906022,0.112312304684494,0.483006646056777
5300,5300.0,0.0480537101414718,0.0880026546551592,0.0728066768960784,0.0874352755204314,0.0531182865068642,0.0563088598494645,0.1133005229388224,0.4809740134917076
5301,5301.0,0.0485678816023253,0.0885328194109124,0.0743140168564463,0.0842574811468981,0.0535876547918397,0.0567466601659113,0.1147778153293215,0.4792156706963449
5302,5302.0,0.0490317322410586,0.0890001530540602,0.0757545338366126,0.0812033075630692,0.0540387626181655,0.0571563108916084,0.1162519317381936,0.4775632680572313
5303,5303.0,0.049731905437502,0.0896910199179541,0.0766915954377421,0.0788547315811331,0.0547551747574487,0.0578224967521518,0.1180505808553297,0.4744024952607383
5304,5304.0,0.0504422313459242,0.0904371888304515,0.0783827286358194,0.0768023753766014,0.0555076607990053,0.0585173665174558,0.1199387582517077,0.4699716902430344
5305,5305.0,0.0511001464196227,0.0911177569378465,0.0799878915451369,0.07489797859655,0.0562306434757715,0.0591750422363765,0.1217755693463915,0.4657149714423041
5306,5306.0,0.051601577732415,0.0916378893970306,0.0814035699265112,0.0729643885146179,0.0568219393564155,0.0596965526419234,0.1250706181189117,0.4608034643121741
5307,5307.0,0.0519670027555789,0.092017568773962,0.0826438027612786,0.0710407015405222,0.0581322584242055,0.0600994929804207,0.1281488138583551,0.4559503589056767
5308,5308.0,0.0522074750770516,0.092268315148637,0.0837151092968608,0.0691504095972719,0.059263869626755,0.0603930151485129,0.1309335057808737,0.4520683003240368
5309,5309.0,0.0532705427754427,0.0915688995020918,0.0841340385411032,0.0675350495966189,0.0604495090476574,0.0607535628645394,0.1336508194053468,0.4486375782671996
5310,5310.0,0.0541726592460339,0.090819466505843,0.0844538922429975,0.0660766912488105,0.0615738238751743,0.0610707224717565,0.1361626473941349,0.4456700970152492
5311,5311.0,0.0547935371605616,0.0898130140562022,0.0854059433137503,0.0646053990641551,0.0624656137195889,0.061181285663644,0.1388391920461865,0.4428960149759113
5312,5312.0,0.0554179210873142,0.0888479141207058,0.086330830448145,0.0634137154735076,0.0634166946872465,0.0613181355692424,0.1414169566969525,0.4398378319168859
5313,5313.0,0.0558190682440082,0.0877143749041877,0.0877330671225802,0.0628632121279003,0.0640736052111852,0.0612615687168529,0.1428416445054324,0.4376934591678531
5314,5314.0,0.0561688412989494,0.0865920208286505,0.0890463716128642,0.0624686765560204,0.0646669065893322,0.0611815135019004,0.1440090659125248,0.435866603699758
5315,5315.0,0.0564604840778991,0.0854814218552214,0.0902581082386448,0.0622077830590182,0.0651886308686206,0.0610721538530935,0.1449765407394646,0.4343548773080377
5316,5316.0,0.0567050590956156,0.0843977781002439,0.0913705607664356,0.062076071291695,0.0656449628624645,0.0609422708018763,0.145773499954554,0.433089797127115
5317,5317.0,0.0569034326991142,0.0833545703404618,0.0923846678135915,0.0620833057008209,0.0660400132123036,0.0607973502518358,0.1464560320545327,0.4319806279273395
5318,5318.0,0.0570559262842297,0.0823541266406822,0.0932978078481526,0.0621981750461311,0.0663736445694884,0.0606385997546357,0.1470025733741258,0.4310791464825544
5319,5319.0,0.0570893326959424,0.0813248795203968,0.0946407365560863,0.0623304463385491,0.0665723922987053,0.0603922069437074,0.1473301206449336,0.4303198850016791
5320,5320.0,0.0571475109697597,0.0804122861751433,0.095943875619806,0.0618401102834935,0.0668441442318458,0.0602016843608173,0.1476536847455136,0.4299567036136207
5321,5321.0,0.0571818252156152,0.0794371000831051,0.0971485140593247,0.061459536238199,0.067071531567723,0.0600142699573248,0.147982324789257,0.4297048980894514
5322,5322.0,0.0571746732785183,0.0785166291339792,0.0982405652393802,0.0619803830427083,0.0664114932460837,0.0598185379720379,0.1481768414402283,0.4296808766470641
5323,5323.0,0.0571375711009725,0.0777897115379071,0.0992239917095677,0.0625607279436926,0.0657129965513456,0.0596208526845004,0.1482509504563738,0.4297031980156405
5324,5324.0,0.0570743973740476,0.077127378018661,0.1001003343214216,0.0631913809087419,0.0649873849330153,0.0594244115683117,0.1482308182232497,0.4298638946525513
5325,5325.0,0.0571883909899508,0.0765297935037508,0.1008715380346567,0.0639925835491677,0.0642446259996354,0.0592310546174986,0.1481260701881142,0.4298159431172258
5326,5326.0,0.0572689305723579,0.0759925373692646,0.1015364831333752,0.064816926249769,0.0634899405034172,0.0590384854164045,0.1479422938428922,0.4299144029125193
5327,5327.0,0.0575830727767746,0.0767724071629554,0.1000232705191588,0.0659870669777305,0.0629895257800574,0.0600150996156098,0.148022445182253,0.4286071119854604
5328,5328.0,0.0578639070260905,0.0777882096631347,0.0984319806747077,0.0672280577387783,0.0624900914847684,0.0609826023959223,0.1480225697723387,0.4271925812442593
5329,5329.0,0.0581226417626256,0.0788380252977168,0.0967902328804763,0.0684591580771865,0.0620004325766821,0.0619366335242421,0.147968707528342,0.4258841683527286
5330,5330.0,0.0582831420145351,0.079832197021158,0.0950437328336273,0.0695175308803199,0.0614487105304016,0.0635508180363035,0.147715280604596,0.4246085880790587
5331,5331.0,0.0584103699132725,0.0808256140566777,0.0932844213394504,0.070539283613428,0.0609106494597687,0.0651246283547555,0.1474014839713226,0.4235035492913245
5332,5332.0,0.0585389154674564,0.0818514423607069,0.09156416462546,0.0716477284475378,0.0604467126358882,0.0666798532760522,0.1469284752375418,0.4223427079493568
5333,5333.0,0.0586347429424604,0.0828524013421923,0.0898640859657956,0.0726915281632836,0.0600008420762307,0.0681700806134049,0.1463815404794545,0.421404778417178
5334,5334.0,0.0587109708289673,0.0838304105315257,0.0882039126930755,0.0737547771330284,0.0595804342114248,0.0695916056883324,0.1458016314670727,0.4205262574465731
5335,5335.0,0.0587591802095105,0.0847706784641679,0.0865931329103744,0.074751710724232,0.0591855669695519,0.0709344434253014,0.1453216832389248,0.4196836040579371
5336,5336.0,0.0587813820182846,0.0856691908467906,0.0850430277522377,0.0756852111304926,0.0588163587575688,0.072193146866458,0.144834519038318,0.4189771635898496
5337,5337.0,0.0588005157767482,0.086542977569524,0.0835840020991907,0.0765764782238511,0.0584949070460067,0.0733850504094073,0.1443817313048786,0.4182343375703932
5338,5338.0,0.0588058050301702,0.0873711930060406,0.0822052016889794,0.0774015878568009,0.0582033141336638,0.0744880954003337,0.1439345485828723,0.4175902543011389
5339,5339.0,0.058874338912278,0.0882258697063545,0.08098814957718,0.0783104198305685,0.058017267645499,0.0757274099718029,0.1427393064408002,0.4171172379155166
5340,5340.0,0.0589314704655097,0.0890292669458292,0.0798612042991969,0.0791529625911363,0.0578604362481038,0.0768735178901193,0.1415803766308794,0.4167107649292252
5341,5341.0,0.058977278411142,0.0897770081099185,0.0788261344283497,0.0799239882596696,0.0577309765502968,0.0779232983492581,0.1404515015317194,0.4163898143596456
5342,5342.0,0.0590203782653406,0.0906279914004759,0.0778920443574955,0.0806785269327208,0.0576353872139591,0.0788838275254077,0.1394880241810281,0.4157738201235719
5343,5343.0,0.0590529180650216,0.0914170197796607,0.0770504852336582,0.0813568395073111,0.0575635453226221,0.079746188819111,0.1385528905884808,0.415260112684134
5344,5344.0,0.0590761186137186,0.0921438690430536,0.076301109749453,0.0819631968400898,0.0575142847467776,0.0805125557978324,0.1376668334004631,0.4148220318086116
5345,5345.0,0.0590688108221028,0.0919580313937633,0.0747799646878404,0.083650391162881,0.0574986113527163,0.0813226356153647,0.1369993547182617,0.4147222002470696
5346,5346.0,0.0589359573923227,0.0915993002759588,0.0732409660898257,0.0850313833549925,0.057387350788849,0.0819254838222997,0.1364536172925834,0.415425940983168
5347,5347.0,0.0586995627201156,0.0910956002232232,0.0717096270428688,0.0861371920982933,0.0571995121256346,0.0832526870435237,0.1358493310940156,0.416056487652325
5348,5348.0,0.0584608122051629,0.0905690737687226,0.0702891730652083,0.0871971978462116,0.0570333096425146,0.0844895170500195,0.1353992005378747,0.4165617158842856
5349,5349.0,0.058140231998345,0.089933314171125,0.0689008285056628,0.0880121584584911,0.0568063500622826,0.0854749936034095,0.1349212816206117,0.4178108415800721
5350,5350.0,0.0579607549731139,0.0894171464429134,0.0677640876471649,0.0897825808470516,0.0567358004696006,0.0846191164985161,0.1346346764697089,0.4190858366519303
5351,5351.0,0.0577882707097685,0.0888966402072986,0.0667433626563999,0.091470972186137,0.0566849304898456,0.0836868409444777,0.1345901360770555,0.4201388467290169
5352,5352.0,0.0576277564794312,0.0883771902778588,0.0658381860977921,0.0930569911560064,0.0566532077628122,0.0826960564430391,0.1345979210055009,0.4211526907775591
5353,5353.0,0.0574807524308574,0.0878650175330236,0.0652044491814164,0.0934560353542135,0.0566459139266882,0.0816694008701442,0.1356387013682518,0.4220397293354047
5354,5354.0,0.0573959458857691,0.0874130842811936,0.064733749919893,0.0938088527872587,0.0567094472747871,0.0806694961327108,0.1367609744812991,0.4225084492370882
5355,5355.0,0.0574615516134459,0.0871190021098192,0.0645054479536177,0.094579561476237,0.0569270461684714,0.0790281567136297,0.1378890985661616,0.4224901353986172
5356,5356.0,0.0574515329168311,0.0867534713333498,0.0642900720189819,0.095020787867495,0.0579069468438325,0.0773076746204601,0.13899668630026,0.4222728280987892
5357,5357.0,0.058557881641372,0.086400413306993,0.0641591590042275,0.0953677680822896,0.0588837958480087,0.0756037962145983,0.138967380682882,0.4220598052196285
5358,5358.0,0.0596128948497777,0.0860181186157272,0.0640653038880689,0.0954662537537488,0.060508255355275,0.0738874021972701,0.1388880260854281,0.4215537452547038
5359,5359.0,0.0606497090470059,0.0856518869583838,0.0640376273074461,0.0954807167607238,0.0621032574210625,0.0722154611552236,0.1387963088275184,0.4210650325226356
5360,5360.0,0.0616596084514093,0.0853036068073515,0.0640694530930265,0.0954189121172158,0.0636556302280686,0.0706000796605585,0.1386940472661924,0.4205986623761771
5361,5361.0,0.0624722763379489,0.0849874951997233,0.064160368108821,0.0952970378952928,0.0651578704304904,0.0690555130298724,0.1385979457357166,0.4202714932621344
5362,5362.0,0.0632483766849367,0.0846957913742902,0.0643026217870414,0.0951253150301791,0.0665990363921533,0.0675897540527186,0.138514110727442,0.4199249939512385
5363,5363.0,0.0639850701471081,0.0844281042991751,0.0644932536312439,0.0949089098371896,0.0679720887817666,0.0663636245135304,0.1384180312957059,0.4194309174942804
5364,5364.0,0.0637327316547289,0.0841740872655837,0.0647135890963729,0.0946377607022095,0.0692626069270526,0.0652170809197545,0.1382956947217559,0.4199664487125418
5365,5365.0,0.0634511637973417,0.0839510898859623,0.064977023058419,0.0943403899565193,0.0704824097616278,0.0641721515556504,0.1381680928369962,0.4204576791474831
5366,5366.0,0.0631330478556721,0.0837461632265179,0.0654152639630814,0.0940129623246921,0.0716135082717139,0.0632167519714667,0.1380367159550456,0.4208255864318102
5367,5367.0,0.0627825786422816,0.0835569083265438,0.0658631109426168,0.0936547836435885,0.0726510106169311,0.0623467704771536,0.1378983527689874,0.4212464845818972
5368,5368.0,0.0624134494874178,0.0833906038700343,0.0663236897706,0.0932810756558046,0.0735983956848623,0.0615688946513699,0.1377640741301891,0.4216598167497219
5369,5369.0,0.0620312176767766,0.083246617857208,0.0666418677425632,0.0928971283718863,0.0744552013525569,0.0608816926855206,0.1376348143703127,0.4222114599431757
5370,5370.0,0.0616335326789306,0.0831166751887132,0.0669559976033211,0.0924985763671958,0.0752170784918987,0.0602759352939941,0.1375016861761393,0.4228005181998071
5371,5371.0,0.0612310648411909,0.0830069084600327,0.0672659554804499,0.092097135014821,0.0758886696696581,0.0597526928706461,0.1373855612014312,0.4233720124617701
5372,5372.0,0.0606684547658332,0.0829168453148045,0.0675724051145983,0.0916989405701299,0.0764737155327048,0.0593118022678708,0.1372765013970068,0.4240813350370517
5373,5373.0,0.0601125040676953,0.0828454160261356,0.0678726328337228,0.0913076502868011,0.0769750201538798,0.0589494372096387,0.137174890843882,0.4247624485782447
5374,5374.0,0.0595681063160366,0.0827914715012567,0.0681642585521347,0.0909264866515316,0.0773959446111585,0.0586613687920779,0.137081000722458,0.425411362853346
5375,5375.0,0.0590395501937257,0.0827538027090376,0.0684452262127211,0.0905582486358682,0.0777403176763577,0.0584430480352968,0.1369949978907791,0.4260248086462138
5376,5376.0,0.0586099021784162,0.0828105238434996,0.0687931570240237,0.0902846911373719,0.0780917158373984,0.0583690484601503,0.1369963187275527,0.4260446427915871
5377,5377.0,0.0580761528222348,0.0827516534194534,0.0700004602455317,0.089901666561985,0.07824850748576,0.0582282628269003,0.1368762423763889,0.4259170542617457
5378,5378.0,0.0574853708582672,0.0826204843911621,0.0710208600823052,0.0903870088052142,0.0782599064616634,0.0580714211668944,0.1366905768775335,0.4254643713569598
5379,5379.0,0.0569230274742157,0.0825016505594745,0.0720083309461609,0.0908843256170851,0.0782141981498795,0.0579653673893011,0.1365136398334938,0.4249894600303893
5380,5380.0,0.0563919022459292,0.0823951067430469,0.072956291025752,0.0913874463726149,0.0781175503622947,0.0579060832436549,0.1363463277692288,0.4244992922374784
5381,5381.0,0.0559173235481237,0.0823214244703735,0.0738823507367186,0.091913898407892,0.0779991624623747,0.0579126235462273,0.1362100863992594,0.4238431304290306
5382,5382.0,0.0558849222848621,0.0828241816128543,0.0751659792889464,0.0913113179413228,0.0778215816831347,0.0583648802193036,0.1356582428147328,0.4229688941548431
5383,5383.0,0.0568516591012772,0.0832998794592641,0.0754503469796508,0.0907685728076805,0.0774668617697579,0.0588146134350572,0.1350889983852194,0.4222590680620927
5384,5384.0,0.0584725044334181,0.0835928367547449,0.0755075044969245,0.0898129161129473,0.0770442826774167,0.0591143646677286,0.1356089963426031,0.4208465945142165
5385,5385.0,0.0600940815312497,0.0838830041726575,0.0755148324741606,0.0888728699532203,0.0766019781623903,0.0594313657945219,0.1361411618416612,0.4194607060701383
5386,5386.0,0.0616977704448937,0.0841630970219174,0.0754749095832594,0.0879539427342652,0.0761440128097665,0.059758390812426,0.1366742944685735,0.4181335821248981
5387,5387.0,0.0627241890342802,0.0842255279455526,0.0754119893934755,0.0871044894819676,0.0757011987089234,0.0601102963356827,0.1381835381918021,0.4165387709083157
5388,5388.0,0.0637133089202461,0.0842804295474758,0.0753136726203044,0.0862907955610769,0.0752561372706965,0.0604657470422334,0.1396774508814945,0.4150024581564721
5389,5389.0,0.0646677407040984,0.0843367776736634,0.0752020259494657,0.0855349658373105,0.0748222757730311,0.0608383777663325,0.1411601703737565,0.4134376659223416
5390,5390.0,0.0654279249157787,0.0842479896556053,0.0749938777139187,0.0853922083037349,0.0743251064501739,0.0611430490013942,0.142530684168209,0.411939159791185
