Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,MSC_add_terminal,MSC_del_terminal
9333,9333.0,0.1319599533494267,0.1464580489872445,0.1012484250189438,0.1106084720351666,0.1136922992021609,0.1142765433072521,0.1448068477591644,0.1369494103406408
9334,9334.0,0.1331483923432448,0.1466072149724951,0.1010431080342079,0.1118853274379725,0.112823372130797,0.1143446715818118,0.1442383173765823,0.1359095961228885
9335,9335.0,0.1342250427527878,0.146684638518742,0.1008732995930114,0.1131290861395603,0.1119385119706695,0.1143879482385053,0.1436886080628437,0.1350728647238799
9336,9336.0,0.1355321972742681,0.1470385999763034,0.1010790272672927,0.1139032697956853,0.1113900409741363,0.1147503060144327,0.1438450954879624,0.1324614632099187
9337,9337.0,0.1367260416435851,0.1473302136317801,0.1013129878610689,0.1146317094589481,0.1108421126271111,0.115088520912219,0.144020210488417,0.1300482033768707
9338,9338.0,0.1378059684322618,0.1475627981288255,0.1015700184764527,0.1153116951320022,0.1103001519481132,0.1154016250707004,0.1442103391566692,0.1278374036549749
9339,9339.0,0.1387725701304755,0.1477399305383126,0.1018452418051296,0.1159412723571379,0.1097689817771299,0.1156889985222227,0.1444120788392567,0.1258309260303351
9340,9340.0,0.1396275132302903,0.1478653847449021,0.1032451974535946,0.1165191862068957,0.1092528347650696,0.1159503406029664,0.1446222510379202,0.1229172919583609
9341,9341.0,0.140373414160548,0.1479430740268181,0.1046434126333843,0.1170448238803159,0.1087553700661606,0.116185641029202,0.1448379107790654,0.1202163534245057
9342,9342.0,0.1410137181289017,0.1479769979837086,0.1060260792395681,0.1175181566182979,0.1082796940960769,0.1163951509621181,0.1450563527110327,0.1177338502602959
9343,9343.0,0.1415525817918584,0.1479711939085073,0.107380925463445,0.1179396815870059,0.1078283847416367,0.1165793543517173,0.1452751141954202,0.1154727639604092
9344,9344.0,0.141994760543328,0.1479296926451754,0.1075860737698957,0.11831036431368,0.1085146295459312,0.1167389398184354,0.1454919756621421,0.1134335637014122
9345,9345.0,0.1416384303798739,0.1462403173089976,0.1079564626696185,0.1188336023972773,0.1094198308470643,0.1170767935019135,0.1459069787003178,0.112927584194937
9346,9346.0,0.1412033691309868,0.1445392945151659,0.1082900460324709,0.1193070897394511,0.1103312228005225,0.1173898918618226,0.146314340940602,0.1126247449789783
9347,9347.0,0.1407018005176986,0.1428447992373838,0.1085871685785113,0.1197310665409221,0.1101279613104276,0.1187886905580316,0.1467107528403811,0.1125077604166438
9348,9348.0,0.1401453909625825,0.1411731236768243,0.1088485051639605,0.1201062440877459,0.1099235443360359,0.1201506315699486,0.1470933453147078,0.1125592148881945
9349,9349.0,0.1395451886553724,0.1395387026173706,0.1090750210190232,0.1204337505299189,0.109720131595521,0.1214657812558834,0.147459674381384,0.1127617499455263
9350,9350.0,0.1390226860054609,0.138065265930618,0.1093790441692984,0.1219373001357068,0.1107418790151226,0.120725667251575,0.1469188142016192,0.113209343290599
9351,9351.0,0.1384753380736173,0.1366514495461637,0.1096497836537623,0.1233842530926901,0.111756053104633,0.1199432170660908,0.1463668923018551,0.1137730131611878
9352,9352.0,0.1390222139784642,0.1353054295976225,0.1098878604441512,0.1247657995361795,0.1127532694561663,0.1191304888194032,0.1458105340730892,0.1133244040949239
9353,9353.0,0.1395484225772843,0.1340338866408885,0.1100941600419688,0.1260746646530895,0.1137252516800047,0.1182986376000995,0.1452557467305095,0.1129692300761554
9354,9354.0,0.1400507685146919,0.1328420884063483,0.1102697971704941,0.1273050279249089,0.1146648033666795,0.1174578942176341,0.144707921058923,0.1127016993403204
9355,9355.0,0.1405266145974543,0.1317339784041279,0.1104160817053709,0.1284524359034285,0.1155657720530402,0.1166175553221481,0.1441718391479463,0.1125157228664838
9356,9356.0,0.1409738523502083,0.1307122689110176,0.1105344860606155,0.1295137100381933,0.1164230063522546,0.1157859838538983,0.1436516874406283,0.1124050049931843
9357,9357.0,0.1413908702284273,0.1297785369710374,0.1106266142106386,0.130486850972231,0.1172323073600452,0.1149706187848436,0.1431510744336762,0.112363127039101
9358,9358.0,0.1417765200407825,0.1289333221482742,0.110694172494462,0.1313709406162738,0.1179903753954766,0.114177993125755,0.1426730523871229,0.1123836237918533
9359,9359.0,0.1421300820957368,0.1281762248792338,0.1107389423158676,0.132166043202881,0.1186947530754302,0.1134137591922268,0.1422201424253942,0.11246005281323
9360,9360.0,0.1424512295484807,0.1275060043812345,0.110762754822883,0.13287310641193,0.1193437656586544,0.1126827201510382,0.1417943624396248,0.1125860565861548
9361,9361.0,0.1427399923847079,0.126920675182152,0.1107674676218772,0.1334938635490861,0.1199364595289897,0.1119888669033672,0.1413972572320764,0.1127554175977439
9362,9362.0,0.1429967214377077,0.1264176014440855,0.1107549435556622,0.134030737650167,0.1204725396190219,0.1113354194023388,0.1410299303770026,0.1129621065140147
9363,9363.0,0.1432220527952728,0.1259935883583141,0.1107270315514212,0.1344867482777695,0.1209523065058809,0.1107248715482989,0.1406930773077065,0.1132003236553366
9364,9364.0,0.1447300042265025,0.1249378992833953,0.1108875697250194,0.1350674418749855,0.1215786140430355,0.1103610590571092,0.1396799484692326,0.1127574633207203
9365,9365.0,0.1461954160278997,0.1239606223453567,0.1110342894951187,0.1355727250270635,0.1221487269082665,0.1100411283355786,0.1387046663632472,0.1123424254974696
9366,9366.0,0.1476078880444337,0.1230636890998906,0.111167105504368,0.1360050859469963,0.122662563440114,0.1097638905139563,0.1377731991375611,0.1119565783126804
9367,9367.0,0.1489585895344256,0.1222480345101944,0.1112860799687598,0.1363674932487992,0.1220095017954868,0.1095278486804679,0.1368904799764014,0.1127119722854655
9368,9368.0,0.1502401905356295,0.1215136872565881,0.1113914072981359,0.1366633182212671,0.1213127624084784,0.1093312436546347,0.136060461264927,0.1134869293603396
9369,9369.0,0.1514467850869124,0.1208598600779987,0.1114833989327042,0.136896260847609,0.1205836804471973,0.1091720978059495,0.135286173145284,0.1142717436563452
9370,9370.0,0.1525738078877533,0.1202850392387106,0.1115624685255997,0.1370702799361738,0.1198327809886834,0.1090482566751845,0.1334586743283748,0.1161686924195201
9371,9371.0,0.1536179458851883,0.1197870723131864,0.1116291175850608,0.1371895276498538,0.1190697547772451,0.1089574282018553,0.1317015608720949,0.1180475927155156
9372,9372.0,0.1545770461795834,0.1193632535793049,0.1116839216738362,0.1372582886490006,0.1183034447502894,0.1088972194049516,0.1300253653749443,0.1198914603880898
9373,9373.0,0.1554500215382987,0.1190104064052408,0.1117275172481069,0.1372809239950761,0.1175418423896374,0.1088651704047998,0.1284387579959816,0.121685360022859
9374,9374.0,0.1562367547013151,0.1187249621067529,0.1117605892035805,0.1372618198999265,0.1167920929522654,0.1088587857117263,0.1269486459971775,0.123416349427256
9375,9375.0,0.1569380025565722,0.1185030348392685,0.1117838591825821,0.137205341348626,0.116060508640219,0.108875562741954,0.1255602809605043,0.1250734097302741
9376,9376.0,0.1564441900451823,0.1194516032834732,0.1117980746829688,0.1371157905723027,0.1153525887840862,0.1089130175528505,0.1242773718401156,0.1266473632390209
9377,9377.0,0.1558797613289241,0.120444132183756,0.1118039989975983,0.1369973703012219,0.114673046136837,0.10896870781824,0.1231022021355868,0.1281307810978362
9378,9378.0,0.1552574223154468,0.1214663002055063,0.1118024020018999,0.1368541516875704,0.1140258384040553,0.1090402530900192,0.1220357496023772,0.129517882693125
9379,9379.0,0.1545891874246073,0.1225049217563598,0.1117940517968635,0.1366900467517416,0.1134142041716225,0.1091253524148315,0.1210778070486871,0.1308044286352869
9380,9380.0,0.1538863285930501,0.1235479652678977,0.1117797072054733,0.1365087851753116,0.1128407024318277,0.1092217993941253,0.1213382140132124,0.130876497919102
9381,9381.0,0.1531593368031626,0.1245845581089362,0.1117601111122784,0.1363138952381049,0.1123072549528053,0.1093274947926596,0.1216925314744865,0.1308548175175668
9382,9382.0,0.1523067841575655,0.1254938683070037,0.1116248735172802,0.13599757756446,0.1117040796721571,0.1093293457034138,0.1229056029859993,0.1306378680921206
9383,9383.0,0.1513588431773767,0.1262886219335076,0.1113960018556999,0.1355842290138481,0.111053272031943,0.1092468089751494,0.1239066951548847,0.1311655278575907
9384,9384.0,0.1504163502876754,0.1270541452911572,0.1111669664326298,0.1351695043412902,0.11044792152634,0.109170966920869,0.1249524495391711,0.1316216956608672
9385,9385.0,0.14948818560831,0.1277857061732617,0.1109400739784495,0.1347576884057065,0.109889535946943,0.1091019084937171,0.1260279423734756,0.1320089590201367
9386,9386.0,0.1486731070559495,0.1295702943094635,0.1108082882117209,0.1344435175836646,0.1094699117478345,0.1091305550061614,0.1253921721571805,0.1325121539280253
9387,9387.0,0.1478861386215989,0.1313029429111727,0.1106815981395479,0.1341385508902124,0.1090975508511584,0.1091650313172996,0.1247771683520542,0.1329510189169559
9388,9388.0,0.1471323389778007,0.1329715194458215,0.1105607610931968,0.1338449175794255,0.1087714505356384,0.109204409684151,0.1241870043550311,0.133327598328935
9389,9389.0,0.1464159292419377,0.1345657453547694,0.1104464001405488,0.1335644206461453,0.108490245746314,0.1092478061174758,0.1236250978252711,0.133644354927538
9390,9390.0,0.1457403345205749,0.1360771134414971,0.1103390112817601,0.1332985514219539,0.1082522589784589,0.1092943848462933,0.1230942420813455,0.1339041034281164
9391,9391.0,0.1451082292594759,0.1374987958073592,0.1102389711960327,0.1330485058281843,0.1080555482976047,0.1093433618537662,0.1235966406021102,0.1331099471554669
9392,9392.0,0.1445215855652255,0.1388255442007838,0.1101465454069177,0.132815201957732,0.1078979532018599,0.1093940075419541,0.1241239439758884,0.1322752181496388
9393,9393.0,0.1439817237180811,0.1400535845350803,0.110061896742645,0.1325992986769699,0.107777138083671,0.1094456485859036,0.124668388683641,0.1314123209740082
9394,9394.0,0.1423782530406926,0.1401805072128185,0.1110962050884842,0.1324012149597365,0.1076906330964642,0.1104976690395992,0.125222816144893,0.1305327014173117
9395,9395.0,0.1407224580117472,0.1401040436617659,0.1129050094377436,0.1321100385757402,0.1075247611659024,0.1114283996464181,0.126780683809682,0.1284246056910007
9396,9396.0,0.1391361290166899,0.1399452971403119,0.1146927721465885,0.1318379905554972,0.1073891177056266,0.1123406620849798,0.1283260689810064,0.1263319623692996
9397,9397.0,0.1376281827420825,0.1397140834107114,0.1164437197519719,0.1315858785428347,0.107282036303211,0.1132271805477245,0.1298447660564994,0.1242741526449645
9398,9398.0,0.1362058603786262,0.1394199613310749,0.1181440242881862,0.1313542300571211,0.1072017315668938,0.1140816642476063,0.1313242568749892,0.1222682712555022
9399,9399.0,0.1347839136679313,0.1389812538662933,0.1195090197440587,0.1310524061396098,0.1070554197865191,0.1148078627330037,0.1335718489721731,0.1202382750904108
9400,9400.0,0.1334583426936468,0.1384986248113471,0.1208040416185196,0.1307722607544737,0.1069329829661147,0.1154931607223293,0.1357518926628461,0.1182886937707225
9401,9401.0,0.1322327655918744,0.1379812926158023,0.1220231370509654,0.1305144275023267,0.1068332579778876,0.116134795285297,0.1378493423507527,0.1164309816250938
9402,9402.0,0.1311094387463807,0.1374379009156742,0.1231617077312731,0.1302792535023912,0.1067549708885023,0.116730716418913,0.1398514829392904,0.114674528857575
9403,9403.0,0.1300893703999928,0.1368764895784223,0.1242164204278534,0.1300668245694457,0.1066967607789684,0.1162795362547762,0.1427478239325107,0.1130267740580303
9404,9404.0,0.1292633444771731,0.1363953837720407,0.1234578410848407,0.1299678995770295,0.1067481111433054,0.1158813858152124,0.1467018000618314,0.1115842340685668
9405,9405.0,0.1285383988129747,0.1347984347085769,0.1226294301541696,0.1298902991991957,0.1068157342486645,0.1154531254503417,0.1516155827998239,0.1102589946262529
9406,9406.0,0.1278005637270664,0.1341020850932625,0.1216353437928018,0.1297215558671534,0.1067862154787788,0.1148909376452325,0.1561218314360188,0.1089414669596856
9407,9407.0,0.1271585065124783,0.134534349588547,0.1206020904074205,0.1284613601985327,0.1067695642088716,0.1143138370219596,0.1604162368942341,0.107744055167956
9408,9408.0,0.1266090699542242,0.1349780441384175,0.1195439192342809,0.1272314593836776,0.1067646602016443,0.1137290858685722,0.1644770394376856,0.1066667217814976
9409,9409.0,0.1261484863522533,0.1354275887919168,0.1184739037638902,0.1260411229453601,0.106770377770901,0.1131432967496156,0.168286991332415,0.1057082322936478
9410,9410.0,0.1257724762469569,0.1358779030921471,0.1174039285806775,0.1248982978103096,0.1067855975833008,0.1125624313528363,0.1718330781243474,0.1048662872094243
9411,9411.0,0.1254763423897206,0.1363244069314328,0.116344689407757,0.12380966109955,0.1068092172164054,0.1119918059599843,0.175106225455843,0.1041376515393067
9412,9412.0,0.1252550584943107,0.1367630163174756,0.1153057050358288,0.1227806803377598,0.1068401604918132,0.1114361028245955,0.1781009957996306,0.1035182806985855
9413,9413.0,0.1251033524034987,0.1371901346017394,0.1142953398285129,0.1218156797376598,0.1068773856125399,0.1108993867522774,0.1808152791510431,0.1030034419127284
9414,9414.0,0.1250157833977329,0.1376026397115594,0.1133208355214213,0.1209179112890822,0.1069198921428464,0.110385126197446,0.183249981375804,0.1025878303641075
9415,9415.0,0.1250979245696775,0.138108979024393,0.1124994621787135,0.1213118516835826,0.1070778379875826,0.1100073293250123,0.1835198246754419,0.1023767905555965
9416,9416.0,0.125231983489842,0.1385947057268103,0.1117241204373782,0.1217643906329082,0.1072380997568582,0.1096561277354607,0.1835385965094726,0.1022519757112695
9417,9417.0,0.1254114277942027,0.1390570238128289,0.1109979605546916,0.1222651428920834,0.1073988432405266,0.1104434850275096,0.1822201051950056,0.1022060114831514
9418,9418.0,0.1256299245012964,0.1394936509632285,0.1103233259436156,0.1228042796075312,0.1075584128323118,0.1112476717400785,0.1807112619600353,0.1022314724519025
9419,9419.0,0.1258813834037788,0.139902790000067,0.1097018104230999,0.1233725709664701,0.1077153302254842,0.1120589630639898,0.1790461904289616,0.1023209614881484
9420,9420.0,0.1260690846021773,0.1401921892534229,0.1090434081483846,0.1238705095000524,0.1077773823750644,0.112777626533961,0.1778935277830693,0.1023762718038679
9421,9421.0,0.1262793450367343,0.1404527468909292,0.108440209999455,0.1243819692872962,0.1078352534657338,0.1134875564825045,0.1766408324875719,0.1024820863497749
9422,9422.0,0.1265078061794886,0.1406847414977959,0.1078927275452217,0.1249004836049628,0.107888782892477,0.1141825269622777,0.1753106347603849,0.1026322965573913
9423,9423.0,0.1267503633481927,0.140888709431018,0.1074008640407576,0.1254201618568334,0.1079378695274191,0.1148570842153599,0.1739239868219491,0.1028209607584702
9424,9424.0,0.1270031813685646,0.141065413678628,0.1069639762261302,0.1259356908669687,0.1079824667833907,0.1155065239918894,0.1725004001727737,0.1030423469116545
9425,9425.0,0.127262705975234,0.1412158135667109,0.1065809354105023,0.1264423302694411,0.1080225776257292,0.1161268636417561,0.1710578045504245,0.1032909689602017
9426,9426.0,0.1276367823746153,0.1404521466434498,0.1063612984132412,0.1270470137421031,0.1081693606984857,0.1168259208922388,0.1698347490306646,0.1036727282052014
9427,9427.0,0.1278991035123326,0.1395623451481004,0.1060798101113718,0.128522778932098,0.1081995698367797,0.11737772229966,0.1683992879362104,0.103959382223447
9428,9428.0,0.1281582217031751,0.1386679205528252,0.1058454705183737,0.1299677600157927,0.1082245603426744,0.1178914754342515,0.1669870164354759,0.1042575749974316
9429,9429.0,0.1284118660599217,0.1377782794135695,0.1056559081592895,0.1313705855929802,0.1082446041743509,0.1183658475919504,0.1656097382840964,0.1045631707238414
9430,9430.0,0.1286580475224147,0.1369018397961238,0.1055085409343189,0.1327214429585394,0.1082599955609143,0.118800033148869,0.1642777269286503,0.1048723731501697
9431,9431.0,0.1288950505654544,0.1360460459444817,0.1054006230023001,0.1340120203599774,0.1082710458330101,0.1191937089095162,0.1629997758030986,0.1051817295821616
9432,9432.0,0.1291214230005558,0.1352173912205791,0.1053292886132582,0.1352354400196921,0.1082780785993642,0.1195469890959126,0.1617832583957075,0.1054881310549306
9433,9433.0,0.1294470752752728,0.1345325593699924,0.105402703867897,0.1354972946263697,0.1083925363939984,0.1210826026858415,0.1597453076198459,0.1058999201607824
